customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,531,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,533,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,536,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,537,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,540,false,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,542,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,543,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,546,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,549,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,550,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,552,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,553,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,554,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,555,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,557,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,559,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,562,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,563,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,564,false,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,566,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,567,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,568,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,574,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,576,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,577,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,580,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,583,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,584,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,590,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,false,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,true,2006-02-14T22:04:37.000+05:30,2006-02-15T04:57:20.000+05:30
